,species,toes,date,sex,svl,tl,rtl_orig,mass,paint.mark,location,meters,new.recap,painted,misc,vial,year,rtl,autotomized,new.recap_orig,sighting,review_sex,review_species,review_painted,review_new.recap,review_rtl,forceMale,forceFemale,forceRecap,forceNew,forceSighting,drop_species,drop_morphometrics,tl_svl,mass_svl
1846,j,,2002-07-13,,,,,,b12c,top of chute,360,,"r .7, >10",,nan,2002.0,,autotomized,sighting,sighting,True,False,True,True,False,False,False,False,False,False,False,True,,
1847,j,,2002-07-14,,,,,,b12c,top of chute on right,360,,"r 1, >10",,nan,2002.0,,autotomized,sighting,sighting,True,False,True,True,False,False,False,False,False,False,False,True,,
1848,uo,,2002-05-07,,,,,,y26c,top of chute on right,360,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,True,True,,
1849,cn,,2002-07-13,,,,,,,top of chute on right,362,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,True,True,,
1852,j,,2002-07-06,,,,,,b12c,top chute,362,,"r 1, >10",,nan,2002.0,,autotomized,sighting,sighting,True,False,True,True,False,False,False,False,False,False,False,True,,
1853,j,,2002-07-11,,,,,,b12c,top chute,362,,"r 1, >10",,nan,2002.0,,autotomized,sighting,sighting,True,False,True,True,False,False,False,False,False,False,False,True,,
1854,v,,2002-07-14,,,,,,w22a,sb 2m v stump,362,,"l .5, .2",,nan,2002.0,,autotomized,sighting,sighting,True,False,True,True,False,False,False,False,False,False,False,True,,
1856,v,,2002-07-12,,,,,,w22a,R 1m v stump,363,,"r 1, 1.5",,nan,2002.0,,autotomized,sighting,sighting,True,False,True,True,False,False,False,False,False,False,False,True,,
1857,j,,2002-07-03,,,,,,y25a,stump,364,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1858,j,,2002-07-09,,,,,,b12c,wall 2m ^ top chute,364,,"r 1, >10",,nan,2002.0,,autotomized,sighting,sighting,True,False,True,True,False,False,False,False,False,False,False,True,,
1859,v,,2002-06-20,,,,,,y48b,4m ^ chute in sb,364,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1861,j,,2002-07-06,,,,,,b31c,R 1m ^ stump,365,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1864,v,,2002-07-08,,,,,,w22a,3m ^ chute on right,365,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1865,v,,2002-07-17,,,,,,w22a,5m ^ chute,365,,white peeling; y48b couldn't read w22a but determined from y mark,,nan,2002.0,,autotomized,sighting,sighting,True,False,True,True,False,False,False,False,False,False,False,True,,
1867,v,,2002-07-12,,,,,,w22a,R sb 3m v pyramid,367,,"r .2, .2",,nan,2002.0,,autotomized,sighting,sighting,True,False,True,True,False,False,False,False,False,False,False,True,,
1870,j,,2002-03-25,,,,,,y70a,Pyramid R,370,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1871,j,,2002-03-25,,,,,,y70a,Pyramid R,370,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1872,j,,2002-03-31,,,,,,y75a,pyramid R,370,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1873,j,,2002-04-20,,,,,,y17a,pyramid R,370,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1874,j,,2002-04-27,,,,,,y17a,pyramid R,370,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1875,j,,2002-05-07,,,,,,y75a,pyramid R,370,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1876,j,,2002-05-14,,,,,,y75a,pyramid R,370,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1877,j,,2002-07-15,,,,,,b31c,sb opp base pyramid,370,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1879,v,,2002-07-09,,,,,,w4a,base pyramid R,370,,"r .8, >10",,nan,2002.0,,autotomized,sighting,sighting,True,False,True,True,False,False,False,False,False,False,False,True,,
1880,j,,2002-03-18,,,,,,w81a,pyramidR,372,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1881,j,,2002-04-14,,,,,,y17a,pyramid R,372,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1882,j,,2002-07-11,,,,,,b39c,R wall opp pyramid R,372,,"r 1, >10",,nan,2002.0,,autotomized,sighting,sighting,True,False,True,True,False,False,False,False,False,False,False,True,,
1883,j,,2002-04-05,,,,,,y17a,6m v pool on right,374,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1884,j,,2002-04-05,,,,,,y56a,6m v pool on right,374,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1885,j,,2002-04-11,,,,,,y19a,6m v pool base of cliff on right,374,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1886,j,,2002-04-11,,,,,,y70a,6m v pool base of cliff on right,374,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1887,j,,2002-06-06,,,,,,y56a,5m v pool on left,375,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1888,j,,2002-07-22,,,,,,b39c,sb 5m v pool,375,,g,,nan,2002.0,,autotomized,sighting,sighting,True,False,True,True,False,False,False,False,False,False,False,True,,
1890,j,,2002-04-05,,,,,,y19a,3m v pool on left,377,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1891,j,,2002-04-05,,,,,,y75a,3m v pool on left,377,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1892,j,,2002-04-08,,,,,,y17a,3m v pool on left,377,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1893,j,,2002-05-09,,,,,,y19a,3m v pool on left,377,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1894,j,,2002-05-09,,,,,,y56a,3m v pool on left,377,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1895,j,,2002-06-09,,,,,,y56a,3m v pool on left,377,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1896,j,,2002-07-09,,,,,,b32c,"3m v pool, R v stump",377,,"r 2.5, >10",,nan,2002.0,,autotomized,sighting,sighting,True,False,True,True,False,False,False,False,False,False,False,True,,
1897,j,,2002-04-11,,,,,,y56a,2m v pool on right,378,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1898,j,,2002-05-02,,,,,,y18a,2m v plug in sb,378,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1899,j,,2002-06-17,,,,,,y56a,2m v pool on left,378,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1900,j,,2002-06-24,,,,,,y56a,2m v pool,378,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1901,j,,2002-07-03,,,,,,y56a,2m v pool,378,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1910,j,,2002-03-15,,,,,,y19a,pool,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1911,j,,2002-03-16,,,,,,y24a,pool,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1912,j,,2002-03-17,,,,,,y24a,pool,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1913,j,,2002-03-17,,,,,,y45a,pool,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1914,j,,2002-03-18,,,,,,y21a,pool,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1915,j,,2002-03-20,,,,,,y24a,pool,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1916,j,,2002-03-20,m,,,,,???,pool,380,,looks like a faint 6 mark perhaps on this male with regrown t,,nan,2002.0,,autotomized,sighting,sighting,True,False,True,True,False,False,False,False,False,False,False,True,,
1917,j,,2002-03-25,,,,,,y56a,pool,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1918,j,,2002-03-25,,,,,,y54a,pool,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1919,j,,2002-03-25,,,,,,y45a,pool,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1920,j,,2002-03-25,,,,,,y21a,pool,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1921,j,,2002-03-31,,,,,,y19a,pool,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1922,j,,2002-04-05,,,,,,y17a,pool on right,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1923,j,,2002-04-14,,,,,,y18a,pool,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1924,j,,2002-04-14,,,,,,y19a,pool,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1925,j,,2002-04-14,,,,,,y24a,pool,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1926,j,,2002-04-20,,,,,,y18a,v pool/plug,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1927,j,,2002-04-20,,,,,,y19a,v pool/plug,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1928,j,,2002-04-27,,,,,,y19a,pool on right,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1929,j,,2002-04-27,,,,,,y18a,pool on right,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1930,j,,2002-04-27,,,,,,y21a,pool on right,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1931,j,,2002-04-28,,,,,,y56a,pool on left,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1932,j,,2002-04-28,,,,,,y24a,pool on left,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1933,j,,2002-04-28,,,,,,y54a,pool on left,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1934,j,,2002-05-02,,,,,,y56a,plug on left,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1935,j,,2002-05-02,,,,,,y54a,plug on left,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1936,j,,2002-05-07,,,,,,y24a,pool on rock,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1937,j,,2002-05-07,,,,,,y19a,pool on rock,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1938,j,,2002-05-09,,,,,,y24a,pool,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1939,j,,2002-05-14,,,,,,y19a,pool on right,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1940,j,,2002-06-24,,,,,,y24a,pool,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1941,j,,2002-07-03,,,,,,y24a,wall @ pool,380,,missed - too high,,nan,2002.0,,autotomized,sighting,sighting,True,False,True,True,False,False,False,False,False,False,False,True,,
1942,j,,2002-07-05,,,,,,b14c,pool,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1943,j,,2002-07-08,,,,,,b14c,pool,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1944,j,,2002-07-08,,,,,,b25c,2m up right wall above pool,380,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1945,j,,2002-07-09,,,,,,b11c,pool,380,,"r .2, >10",,nan,2002.0,,autotomized,sighting,sighting,True,False,True,True,False,False,False,False,False,False,False,True,,
1946,j,,2002-07-11,,,,,,b38c,left wall pool,380,,"r 1.5, >10",,nan,2002.0,,autotomized,sighting,sighting,True,False,True,True,False,False,False,False,False,False,False,True,,
1947,j,,2002-07-11,,,,,,b25c,Rs 2m up side from pool,380,,"r 2, >10; about to shed b",,nan,2002.0,,autotomized,sighting,sighting,True,False,True,True,False,False,False,False,False,False,False,True,,
1948,j,,2002-04-20,,,,,,y24a,^ pool/plug,381,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1949,j,,2002-06-09,,,,,,y24a,1m ^ pool on right,381,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1950,j,,2002-07-12,,,,,,b25c,1m ^ pool,381,,"r 1, >10; t shed?",,nan,2002.0,,autotomized,sighting,sighting,True,False,True,True,False,False,False,False,False,False,False,True,,
1951,j,,2002-07-13,,,,,,b25c,1m ^ pool,381,,"r 1, >10",,nan,2002.0,,autotomized,sighting,sighting,True,False,True,True,False,False,False,False,False,False,False,True,,
1953,j,,2002-04-08,,,,,,y56a,2m ^ pool on right,382,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1954,j,,2002-04-08,,,,,,y19a,2m ^ pool on right,382,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1955,j,,2002-04-08,,,,,,y45a,2m ^ pool on right,382,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1956,j,,2002-04-08,,,,,,w62a,2m ^ pool on right,382,,no record of existence in earlier records; was r62a (red --> whilte over the past year!),,nan,2002.0,,autotomized,sighting,sighting,True,False,True,True,False,False,False,False,False,False,False,True,,
1957,j,,2002-04-08,,,,,,y24a,2m ^ pool on right,382,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1958,j,,2002-04-11,,,,,,y18a,2m ^ pool on right,382,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1959,j,,2002-04-11,,,,,,y24a,2m ^ pool on right,382,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1960,j,,2002-06-06,,,,,,y24a,2m ^ pool on right,382,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1961,j,,2002-06-20,,,,,,y21a,2m ^ pool on left,382,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1962,j,,2002-07-06,,,,,,b25c,left wall 2m ^ pool,382,,"r 2, >10",,nan,2002.0,,autotomized,sighting,sighting,True,False,True,True,False,False,False,False,False,False,False,True,,
1963,j,,2002-07-13,,,,,,b25c,2m ^ pool,382,,"r .2, .4",,nan,2002.0,,autotomized,sighting,sighting,True,False,True,True,False,False,False,False,False,False,False,True,,
1964,j,,2002-04-11,,,,,,y20a,3m ^ pool on right,383,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1965,j,,2002-04-11,,,,,,y75a,3m ^ pool on right,383,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1966,j,,2002-07-09,,,,,,b24c,3m ^ pool,383,,"r 1, >10",,nan,2002.0,,autotomized,sighting,sighting,True,False,True,True,False,False,False,False,False,False,False,True,,
1967,j,,2002-07-12,,,,,,b35c,3m ^ pool,383,,"r 1, >10",,nan,2002.0,,autotomized,sighting,sighting,True,False,True,True,False,False,False,False,False,False,False,True,,
1968,j,,2002-07-14,,,,,,b25c,3m ^ pool,383,,"r 3, >10",,nan,2002.0,,autotomized,sighting,sighting,True,False,True,True,False,False,False,False,False,False,False,True,,
1970,j,,2002-03-19,,,,,,y20a,back side of left Rs btwn pool and 2falls,385,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1971,j,,2002-03-20,,,,,,y45a,back side of left Rs btwn pool and 2falls,385,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1972,j,,2002-03-20,,,,,,y19a,back side of left Rs btwn pool and 2falls,385,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1973,j,,2002-07-08,,,,,,y56a,wall 1/2 way up pool 2 falls 4m ^ sb,385,,need to capture [caught 9 vii 02],moved from oakR because there's no shade from the oak?,nan,2002.0,,autotomized,sighting,sighting,True,False,True,True,False,False,False,False,False,False,False,True,,
1974,j,,2002-07-05,,,,,,b25c,3m v 2 falls,387,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1975,j,,2002-06-09,,,,,,y21a,2m v 2 falls on left,388,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1976,j,,2002-07-04,,,,,,b13c,just v 2 falls on L,388,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1977,j,,2002-07-08,,,,,,b13c,2m up wall 2m v 2 falls,388,,,,nan,2002.0,,autotomized,sighting,sighting,True,False,False,True,False,False,False,False,False,False,False,True,,
1978,j,,2002-07-13,,,,,,b13c,2m v 2 falls,388,,"r 1, >10",,nan,2002.0,,autotomized,sighting,sighting,True,False,True,True,False,False,False,False,False,False,False,True,,
