,autotomized,date,location,mass,meters,misc,new.recap,paint.mark,painted,rtl,sex,sighting,species,svl,tl,toes,vial,year,tl_svl,mass_svl,age_class,myDrop,dropReason
4596,FALSE,2007-07-16T00:00:00Z,SB @ middle island,1.8,150.0,NA,new,y>a,yes,0.0,f,NA,j,39.0,53.0,3-9-14-18,07-90,2007,1.358974358974359,0.046153846153846156,juvenile,,
4597,FALSE,2007-07-16T00:00:00Z,lizard R,2.0,133.0,break @ 20&25 that may fall off resulting from capture,new,y>b,yes,0.0,m,NA,j,41.0,55.0,3-9-14-20,07-91,2007,1.3414634146341464,0.04878048780487805,juvenile,,
4598,FALSE,2007-07-16T00:00:00Z,wall v wall v juniper crossing,1.8,83.0,NA,new,y>c,yes,0.0,f,NA,j,40.0,53.0,3-9-15-17,07-92,2007,1.325,0.045,juvenile,,
4608,FALSE,2007-07-17T00:00:00Z,bottom right curved wall,5.8,28.0,NA,recap,y40a,yes,0.0,f,NA,v,61.0,78.0,8-11-16,NA,2007,1.278688524590164,0.09508196721311475,adult,,
4613,TRUE,2007-07-17T00:00:00Z,bottom wall v wall v juniper crossing,14.6,83.0,"B rec shed, TSS",recap,y49c,yes,45.0,f,NA,j,78.0,71.0,4-7-13-17,NA,2007,0.9102564102564102,0.18717948717948718,adult,,
4626,TRUE,2007-07-17T00:00:00Z,wall 3m v pool,2.8,377.0,"rec shed, T shedding",new,y<a,yes,18.0,m,NA,j,45.0,40.0,4-7-14-17,07-94,2007,0.8888888888888888,0.06222222222222222,juvenile,,
4627,FALSE,2007-07-17T00:00:00Z,top 2 falls,17.8,390.0,NA,recap,y51c,yes,0.0,f,NA,j,81.0,103.0,3-8-15-16,NA,2007,1.271604938271605,0.2197530864197531,adult,,
4628,TRUE,2007-07-17T00:00:00Z,leaning T 5m v  top of site,,450.0,missed,NA,???,NA,,f,NA,j,,,NA,NA,2007,,,,,
4630,TRUE,2007-07-17T00:00:00Z,2m ^ oak R,2.0,420.0,NA,new,y<b,yes,6.0,f,NA,j,39.0,50.0,4-8-11-17,07-95,2007,1.2820512820512822,0.05128205128205128,juvenile,,
4631,FALSE,2007-07-17T00:00:00Z,5m ^ CC/CCC,2.1,245.0,NA,new,y<c,yes,0.0,f,NA,j,42.0,54.0,4-8-12-17,07-96,2007,1.2857142857142858,0.05,juvenile,,
4632,TRUE,2007-07-17T00:00:00Z,bottom curved wall,,30.0,missed/couldn't noose,NA,???,NA,,m,NA,j,,,4-7-14-18,NA,2007,,,,,
4638,TRUE,2007-07-18T00:00:00Z,bottom bowl @ -10,,-10.0,missed; adult; no paint,NA,???,NA,,m,NA,j,,,?-?-?-18,NA,2007,,,,,
4655,TRUE,2007-07-20T00:00:00Z,R SB @ -45,,-45.0,toes may be incorrect; missed; shedding; loose scales on HL,NA,NA,NA,,f,NA,j,,,(3-10-11-16),NA,2007,,,,,
4663,TRUE,2007-07-20T00:00:00Z,SB top island,1.7,155.0,recaptured and repainted,recap,ywb,yes,0.0,m,NA,j,39.0,33.0,12-19,NA,2007,0.8461538461538461,0.04358974358974359,juvenile,,
4666,FALSE,2007-07-20T00:00:00Z,6m up CCC,2.8,246.0,rec shed,new,ywc,yes,0.0,m,NA,j,45.0,56.0,4-8-12-19,07-98,2007,1.2444444444444445,0.06222222222222222,juvenile,,
4669,FALSE,2007-07-20T00:00:00Z,left side bottom S-curve,7.9,280.0,blue & orange patches; B&TSS,recap,y.t,yes,0.0,f,NA,v,63.0,77.0,6-15-18,NA,2007,1.2222222222222223,0.1253968253968254,adult,,
4671,FALSE,2007-07-20T00:00:00Z,SB 1m ^ 2 triple R,2.4,336.0,NA,recap,yEa,yes,0.0,m,NA,j,43.0,57.0,13-20,NA,2007,1.3255813953488371,0.05581395348837209,juvenile,,
4672,FALSE,2007-07-20T00:00:00Z,right side 5m ^ 2 triple R,1.6,340.0,NA,recap,yEb,yes,0.0,f,NA,j,40.0,53.0,3-8-15-18,NA,2007,1.325,0.04,juvenile,,
4678,FALSE,2007-07-20T00:00:00Z,R right SB 3m ^ oak R,4.8,421.0,NA,new,y..t,yes,0.0,m,NA,v,50.0,68.0,1-7-12,07-99,2007,1.36,0.096,adult,,
4681,FALSE,2007-07-20T00:00:00Z,2 falls,1.9,390.0,TSS,new,yEc,yes,0.0,f,NA,j,40.0,53.0,4-8-12-20,07-100,2007,1.325,0.0475,juvenile,,
4684,TRUE,2007-07-20T00:00:00Z,top chute,,362.0,never caught,NA,NA,NA,,m,sighting,j,,,4-7-?-18,NA,2007,,,,,
4686,FALSE,2007-07-20T00:00:00Z,left side SB 3m v big R,2.7,211.0,NA,new,yxa,yes,0.0,f,NA,j,45.0,58.0,4-8-13-16,07-101,2007,1.288888888888889,0.060000000000000005,juvenile,,
4687,FALSE,2007-07-20T00:00:00Z,opp bottom wall v juniper crossing,4.4,85.0,NA,new,y:t,yes,0.0,m,NA,v,50.0,73.0,1-7-13,07-102,2007,1.46,0.08800000000000001,adult,,
4688,TRUE,2007-07-20T00:00:00Z,bottom curved wall,,30.0,NA,missed,NA,NA,,m,NA,j,,,?-9-?-?,NA,2007,,,,,
4716,TRUE,2007-07-22T00:00:00Z,5m ^ top S curve,,,"shedding; T shed, B shedding",NA,y47c,NA,,m,NA,j,,,NA,NA,2007,,,,,
4727,FALSE,2007-07-22T00:00:00Z,leaning T 5m v  top of site,3.4,450.0,NA,new,y;c,yes,0.0,m,NA,j,48.0,60.0,4-8-13-17,07-103,2007,1.25,0.07083333333333333,juvenile,,
4730,FALSE,2007-07-22T00:00:00Z,SB 10m ^ oak R,2.6,,NA,new,y;b,yes,0.0,f,NA,j,43.0,63.0,4-8-13-18,07-104,2007,1.4651162790697674,0.06046511627906977,juvenile,,
4731,FALSE,2007-07-22T00:00:00Z,SB 5m v talus,0.7,,NA,new,y;a,yes,0.0,m,NA,j,24.0,35.0,4-8-13-19,07-105,2007,1.4583333333333333,0.029166666666666664,juvenile,,
4735,FALSE,2008-07-04T00:00:00Z,lowest left wall just ^ cave trail,7.2,50.0,already missing toes 12-17; mark of 1-12-17 duplicates earlier clipping?,?,y7a,painted,0.0,f,NA,j,65.0,91.0,1-12-17 a,1-12-17,2008,1.4,0.11076923076923077,adult,,
4736,TRUE,2008-07-04T00:00:00Z,sb 5m v juniper xing,4.8,110.0,all toes on LFF missing; original loss; ? Re caught in 07,?,y9a,painted,16.0,f,NA,j,58.0,66.0,1-2-3-4-5,NA,2008,1.1379310344827587,0.08275862068965517,adult,,
4737,FALSE,2008-07-05T00:00:00Z,1m v stump,8.0,363.0,NA,n,y23a,painted,0.0,m,NA,j,66.0,87.0,1-11-17 a,08-11,2008,1.3181818181818181,0.12121212121212122,adult,,
4738,FALSE,2008-07-08T00:00:00Z,sb at -10,0.5,,NA,n,y.a,painted,0.0,m,NA,j,28.0,33.0,1-11-18 a,08-23,2008,1.1785714285714286,0.017857142857142856,juvenile,,
4739,TRUE,2008-07-12T00:00:00Z,Rs opp bottom talus,0.8,321.0,#11 toe not in vial,n,y.c,painted,0.0,m,NA,j,30.0,24.0,1-11-19 a,08-30,2008,0.8,0.02666666666666667,juvenile,,
4740,FALSE,2008-07-12T00:00:00Z,Rs at CC/CCC,10.6,240.0,Tss,n,y43a,painted,0.0,f,NA,j,65.0,88.0,1-12-19 a,08-27,2008,1.353846153846154,0.16307692307692306,adult,,
4741,FALSE,2008-07-06T00:00:00Z,1tripleR,10.5,305.0,NA,n,y35a,painted,0.0,m,NA,j,69.0,98.0,1-12-20 a,08-18,2008,1.4202898550724639,0.15217391304347827,adult,,
4742,FALSE,2008-07-08T00:00:00Z,sb 5m ^ oakR,12.8,423.0,B&T shed rec; bite (?) wound lower left dorsum just anterior to LH limb; no corresponding wound on ventrum; photo taken,n,y40a,painted,0.0,f,NA,j,72.0,100.0,1-12-20 a,08-25,2008,1.3888888888888888,0.17777777777777778,adult,,
4743,FALSE,2008-07-04T00:00:00Z,sb@19,9.3,19.0,NA,n,y4a,painted,0.0,m,NA,j,69.0,93.0,1-13-16 a,1-13-16,2008,1.3478260869565217,0.13478260869565217,adult,,
4744,FALSE,2008-07-04T00:00:00Z,wall@12m^ 1falls,4.3,12.0,loss of toes on LHF natural,n,y5a,painted,0.0,f,NA,j,56.0,80.0,1-13-16-17-18-19-20,1-13-16-17-18-19-20,2008,1.4285714285714286,0.07678571428571428,adult,,
4745,TRUE,2008-07-04T00:00:00Z,"rt wall below ""cave"" v juniper xing (H)",6.4,65.0,"T rec shed; B soon; ""8"" is smudged",n,y8a.t,painted,14.0,f,NA,j,61.0,54.0,1-13-17 a,NA,2008,0.8852459016393442,0.10491803278688525,adult,,
4746,FALSE,2008-07-04T00:00:00Z,sb @ juniper xing,4.8,115.0,NA,n,y10a,painted,0.0,f,NA,j,56.0,79.0,1-13-18 a,1-13-18,2008,1.4107142857142858,0.08571428571428572,adult,,
4747,FALSE,2008-07-04T00:00:00Z,H3,7.0,177.0,NA,n,y11a.t,painted,0.0,f,NA,j,64.0,85.0,1-13-19 a,1-13-19,2008,1.328125,0.109375,adult,,
4748,FALSE,2008-07-04T00:00:00Z,big Rs @ CC/CCC,12.2,240.0,Brec shed; Tss,n,y12a,painted,0.0,m,NA,j,73.0,89.0,1-13-20 a,1-13-20,2008,1.2191780821917808,0.16712328767123286,adult,,
4749,FALSE,2008-07-05T00:00:00Z,Rs@19,13.0,19.0,NA,n,y14a,painted,0.0,f,NA,j,62.0,87.0,1-14-16 a,08-01,2008,1.403225806451613,0.20967741935483872,adult,,
4750,FALSE,2008-07-05T00:00:00Z,Rs@19,8.2,19.0,NA,n,y15a,painted,0.0,m,NA,j,65.0,89.0,1-14-17 a,08-02,2008,1.3692307692307693,0.12615384615384614,adult,,
4751,FALSE,2008-07-05T00:00:00Z,bottom wall v wallv juniper xing,6.0,83.0,NA,n,y17a,painted,0.0,f,NA,j,61.0,80.0,1-14-18 a,08-03,2008,1.3114754098360655,0.09836065573770492,adult,,
4752,TRUE,2008-07-05T00:00:00Z,rt sb juniper xing,11.6,115.0,NA,n,y18a,painted,12.0,m,NA,j,73.0,52.0,1-14-20 a,08-04,2008,0.7123287671232876,0.15890410958904108,adult,,
4753,FALSE,2008-07-05T00:00:00Z,sb 5m^root xing,10.5,165.0,Bshed; Tss,n,y20a,painted,0.0,m,NA,j,67.0,94.0,1-15-17 a,08-07,2008,1.4029850746268657,0.15671641791044777,adult,,
4754,FALSE,2008-07-05T00:00:00Z,lft side 3m^pool,9.5,383.0,NA,n,y28a,painted,0.0,f,NA,j,67.0,90.0,1-15-18 a,08-12,2008,1.3432835820895523,0.1417910447761194,adult,,
4755,TRUE,2008-07-08T00:00:00Z,leftR outcrop 5m v downed juniper,23.0,215.0,NA,n,y39a,painted,50.0,m,NA,j,90.0,70.0,1-15-19 a,08-24,2008,0.7777777777777778,0.25555555555555554,adult,,
4756,TRUE,2008-07-16T00:00:00Z,H4.5,8.0,200.0,"slight Tss; [18vii - noted that she was painted as y53b, not y52b as recorded in field notes]",n,y53b,painted,28.0,f,NA,j,61.0,64.0,2-11-16 a,08-46,2008,1.0491803278688525,0.13114754098360656,adult,,
4757,FALSE,2008-07-06T00:00:00Z,sb 3m v CC/CCC on rt side,8.2,237.0,B&T shed rec,n,y38a,painted,0.0,f,NA,j,61.0,86.0,2-11-17 a,08-19,2008,1.4098360655737705,0.13442622950819672,adult,,
4758,FALSE,2008-07-13T00:00:00Z,rt wall at 2tripleR,1.1,335.0,NA,n,y:a,painted,0.0,m,NA,j,34.0,42.0,2-11-19 a,08-33,2008,1.2352941176470589,0.03235294117647059,juvenile,,
4759,FALSE,2008-07-14T00:00:00Z,5m ^ 1tripleR,1.0,310.0,#2 toe already missing; natural loss,n,y.a.b,painted,0.0,m,NA,j,32.0,39.0,2-11-20 a,08-34,2008,1.21875,0.03125,juvenile,,
4760,FALSE,2008-07-16T00:00:00Z,wall v wall v juniper xing,15.0,85.0,NA,n,y51a,painted,0.0,m,NA,j,79.0,104.0,2-12-16 a,08-43,2008,1.3164556962025316,0.189873417721519,adult,,
4761,FALSE,2008-07-16T00:00:00Z,sb 3m ^ cave trail,1.0,48.0,lost toe #12,n,y|ac,painted,0.0,f,NA,j,31.0,41.0,2-12-17 a,08-41,2008,1.3225806451612903,0.03225806451612903,juvenile,,
4762,FALSE,2008-07-15T00:00:00Z,juniper xing at CC/CCC,0.9,238.0,mite in left eye,n,y|ab,painted,0.0,f,NA,j,30.0,40.0,2-12-18 a,08-39,2008,1.3333333333333333,0.030000000000000002,juvenile,,
4763,FALSE,2008-07-15T00:00:00Z,5m v flatR in sb,1.0,205.0,NA,n,y.ac,painted,0.0,f,NA,j,32.0,42.0,2-12-19 a,08-37,2008,1.3125,0.03125,juvenile,,
4764,FALSE,2008-07-15T00:00:00Z,blackR,10.0,168.0,slight Tss,n,y48a,painted,0.0,f,NA,j,66.0,89.0,2-12-20 a,08-36,2008,1.3484848484848484,0.15151515151515152,adult,,
4765,FALSE,2008-07-12T00:00:00Z,3m v flatR in sb,1.6,207.0,#26 carved 2x on vial,n,y42a,painted,0.0,m,NA,j,37.0,50.0,2-13-16 a,08-26,2008,1.3513513513513513,0.043243243243243246,juvenile,,
4767,TRUE,2008-07-13T00:00:00Z,6m ^ CC/CCC in CCC,1.3,246.0,NA,n,y:b,painted,5.0,f,NA,j,35.0,10.0,2-13-18 a,08-32,2008,0.2857142857142857,0.037142857142857144,juvenile,,
4768,FALSE,2008-07-16T00:00:00Z,2falls,15.2,380.0,Bshed rec,n,y53a,painted,0.0,m,NA,j,76.0,104.0,2-13-19 a,08-50,2008,1.368421052631579,0.19999999999999998,adult,,
4769,TRUE,2008-07-18T00:00:00Z,sb at blackR,1.2,168.0,NA,n,y=b,painted,2.0,f,NA,j,35.0,32.0,2-13-20 a,08-52,2008,0.9142857142857143,0.03428571428571429,juvenile,,
4770,FALSE,2008-07-24T00:00:00Z,rt sb at -15,15.7,-15.0,NA,n,y|t,painted,0.0,m,NA,j,74.0,104.0,2-13-20 a,08-55,2008,1.4054054054054055,0.21216216216216216,adult,,
4771,FALSE,2008-07-16T00:00:00Z,opp slab v slab,1.2,259.0,NA,n,y-b,painted,0.0,m,NA,j,35.0,40.0,2-14-16 a,08-49,2008,1.1428571428571428,0.03428571428571429,juvenile,,
4772,FALSE,2008-07-18T00:00:00Z,sb at blackR,1.2,168.0,NA,n,y=a,painted,0.0,m,NA,j,35.0,45.0,2-15-16 a,08-53,2008,1.2857142857142858,0.03428571428571429,juvenile,,
4773,FALSE,2008-07-16T00:00:00Z,rt side sb 3m ^ root xing,1.0,163.0,NA,n,y|bc,painted,0.0,f,NA,j,33.0,40.0,2-15-20 a,08-45,2008,1.2121212121212122,0.030303030303030304,juvenile,,
4775,FALSE,2008-07-05T00:00:00Z,sb 10m^juniper xing,4.8,125.0,NA,n,y2b,painted,0.0,f,NA,v,53.0,63.0,6-11-16,08-05,2008,1.1886792452830188,0.09056603773584905,adult,,
4776,FALSE,2008-07-24T00:00:00Z,middle sb at -10,12.3,-10.0,NA,n,yXc,painted,0.0,m,NA,j,69.0,98.0,6-11-16 a,08-56,2008,1.4202898550724639,0.1782608695652174,adult,,
4777,TRUE,2008-07-05T00:00:00Z,3m^lizardR,3.5,132.0,NA,n,y3b,painted,29.0,f,NA,v,48.0,50.0,6-11-17,08-06,2008,1.0416666666666667,0.07291666666666667,adult,,
4778,FALSE,2008-07-24T00:00:00Z,sb opp downed juniper,2.8,220.0,NA,n,y-ab,painted,0.0,m,NA,j,43.0,60.0,6-11-17 a,08-58,2008,1.3953488372093024,0.06511627906976744,juvenile,,
4779,TRUE,2008-07-05T00:00:00Z,bottom S curve,2.6,275.0,NA,n,y5b,painted,14.0,m,NA,v,46.0,26.0,6-11-18,08-09,2008,0.5652173913043478,0.05652173913043478,adult,,
4780,FALSE,2008-07-24T00:00:00Z,sb 15m v 1tripleR,1.1,304.0,NA,n,y-bc,painted,0.0,m,NA,j,32.0,43.0,6-11-18 a,08-59,2008,1.34375,0.034375,juvenile,,
4781,FALSE,2008-07-24T00:00:00Z,left side sb opp slab v slab,1.7,259.0,lost toe; only 2 in vial; Bshedding; Tshed; filmed interaction w/ y-b,n,y=t,painted,0.0,f,NA,j,38.0,52.0,6-11-19 a,08-60,2008,1.368421052631579,0.04473684210526316,juvenile,,
4782,FALSE,2008-07-05T00:00:00Z,T opp scree slope,3.3,325.0,NA,n,y7b,painted,0.0,f,NA,v,48.0,65.0,6-11-20,08-10,2008,1.3541666666666667,0.06874999999999999,adult,,
4783,FALSE,2008-07-24T00:00:00Z,top left stacked wall,1.2,85.0,NA,n,yvc,painted,0.0,f,NA,j,34.0,35.0,6-11-20 a,08-61,2008,1.0294117647058822,0.03529411764705882,juvenile,,
4784,FALSE,2008-07-25T00:00:00Z,R left sb mid Risland,1.2,143.0,NA,n,y.c,painted,0.0,m,NA,j,35.0,43.0,6-12-16 a,08-62,2008,1.2285714285714286,0.03428571428571429,juvenile,,
4785,FALSE,2008-07-05T00:00:00Z,opp H3,4.1,177.0,NA,n,y4b,painted,0.0,f,NA,v,50.0,66.0,6-12-17,08-08,2008,1.32,0.08199999999999999,adult,,
4786,FALSE,2008-07-06T00:00:00Z,left wall,3.2,23.0,NA,n,y8b,painted,0.0,m,NA,v,46.0,63.0,6-12-18,08-13,2008,1.3695652173913044,0.06956521739130435,adult,,
4787,FALSE,2008-07-06T00:00:00Z,tree opp bottom wall v wall v juniper xing,3.8,85.0,NA,n,y9b,painted,0.0,f,NA,v,48.0,64.0,6-12-19,08-14,2008,1.3333333333333333,0.07916666666666666,adult,,
4788,FALSE,2008-07-15T00:00:00Z,rt side btwn pineR and oakR,3.4,413.0,NA,n,y26b,painted,0.0,f,NA,v,46.0,56.0,6-13-16,08-40,2008,1.2173913043478262,0.07391304347826087,adult,,
4789,FALSE,2008-07-06T00:00:00Z,tree left side sb 3m v flatR,4.1,207.0,NA,n,y11b,painted,0.0,f,NA,v,49.0,67.0,6-13-17,08-16,2008,1.3673469387755102,0.08367346938775509,adult,,
4790,FALSE,2008-07-07T00:00:00Z,6m ^ lizardR,4.4,135.0,T rec shed; loose scales,n,y13b.t,painted,0.0,m,NA,v,50.0,68.0,6-13-18,08-21,2008,1.36,0.08800000000000001,adult,,
4791,FALSE,2008-07-07T00:00:00Z,R opp lizardR,4.7,129.0,NA,n,y14b,painted,0.0,f,NA,v,50.0,71.0,6-13-19,08-22,2008,1.42,0.094,adult,,
4792,FALSE,2008-07-12T00:00:00Z,rt sb 3m v lizardR,4.7,126.0,rec shed; loose scales toes; wound dorsal base T,n,y15b,painted,0.0,f,NA,v,51.0,70.0,6-13-19,NA,2008,1.3725490196078431,0.09215686274509804,adult,,
4793,FALSE,2008-07-16T00:00:00Z,R opp wall v wall v juniper xing,5.3,85.0,NA,n,y27b,painted,0.0,f,NA,v,59.0,80.0,6-13-20,08-42,2008,1.3559322033898304,0.08983050847457627,adult,,
4794,FALSE,2008-07-06T00:00:00Z,R rt side 4m v lizardR,4.1,125.0,NA,n,y10b,painted,0.0,m,NA,v,50.0,69.0,6-14-16,08-15,2008,1.38,0.08199999999999999,adult,,
4795,FALSE,2008-07-07T00:00:00Z,R rt side 3m v lizardR,4.4,126.0,NA,n,y12b,painted,0.0,f,NA,v,50.0,66.0,6-14-17,08-20,2008,1.32,0.08800000000000001,adult,,
4796,FALSE,2008-07-12T00:00:00Z,Rs at CC/CCC,5.2,240.0,slight Tss,n,y16b,painted,0.0,f,NA,v,50.0,68.0,6-14-18,08-28,2008,1.36,0.10400000000000001,adult,,
4797,FALSE,2008-07-12T00:00:00Z,sb just below slab v slab,5.0,259.0,T rec shed; loose scales on T;still holding an egg,n,y17b,painted,0.0,f,NA,v,50.0,67.0,6-14-19,08-29,2008,1.34,0.1,adult,,
4798,FALSE,2008-07-15T00:00:00Z,opp side sb from CC/CCC,4.0,240.0,NA,n,y25b,painted,0.0,m,NA,v,48.0,62.0,6-14-20,08-38,2008,1.2916666666666667,0.08333333333333333,adult,,
4799,FALSE,2008-07-16T00:00:00Z,R in sb opp blackR,5.5,168.0,NA,n,y28b,painted,0.0,f,NA,v,60.0,72.0,6-15-16,08-44,2008,1.2,0.09166666666666666,adult,,
4800,TRUE,2008-07-14T00:00:00Z,stump left side sb 10 v top of site,6.0,364.0,orange throat patch; cactus spine ventral groin; 4mm spine protrouding; 5mm within; spine removed,n,y23b,painted,0.0,f,NA,v,53.0,26.0,6-15-17,08-35,2008,0.49056603773584906,0.11320754716981132,adult,,
4801,FALSE,2008-07-16T00:00:00Z,H4.5,1.1,200.0,NA,n,y-c,painted,0.0,f,NA,j,34.0,43.0,6-15-17 a,08-47,2008,1.2647058823529411,0.03235294117647059,juvenile,,
4802,FALSE,2008-07-16T00:00:00Z,left sb 4m ^ CC/CCC,4.1,244.0,NA,n,y29b,painted,0.0,m,NA,v,49.0,65.0,6-15-18,08-48,2008,1.3265306122448979,0.08367346938775509,adult,,
4803,FALSE,2008-07-18T00:00:00Z,left sb 4m v flatR in sb,7.6,210.0,gravid; eggs very large and visible,n,y=c,painted,0.0,f,NA,v,54.0,65.0,7-11-16,08-51,2008,1.2037037037037037,0.14074074074074072,adult,,
4804,FALSE,2008-07-20T00:00:00Z,sb middle left stackedR,1.0,65.0,lost vial,n,y+c,painted,0.0,m,NA,j,31.0,40.0,7-12-16 a,08-52,2008,1.2903225806451613,0.03225806451612903,juvenile,,
4805,FALSE,2008-07-24T00:00:00Z,NA,3.8,30.0,Bshed; Tshedding,n,yXc,painted,0.0,m,NA,v,47.0,65.0,7-12-17,08-57,2008,1.3829787234042554,0.08085106382978723,adult,,
4806,TRUE,2008-07-20T00:00:00Z,top of Rs left of 2tripleR,14.7,335.0,"toe 16 initially considered  natural loss, so no toes taken; B&Tss",n,y59a,painted,20.0,f,NA,j,78.0,90.0,16 a,NA,2008,1.1538461538461537,0.18846153846153846,adult,,
4808,FALSE,2008-07-15T00:00:00Z,lowest left wall opposite and 7m ^ cave trail,9.7,52.0,B rec shed; loose scales T&B; see 2008 y7a; shed since earlier mark,r,y47a,painted,0.0,f,NA,j,66.0,91.0,1-12-17,NA,2008,1.378787878787879,0.14696969696969697,adult,,
4809,FALSE,2008-07-18T00:00:00Z,H3/H4,9.3,186.0,y11 paintmark v faded; painted on top of faded mark; slight Bss,r,y11a.t,painted,0.0,f,NA,j,68.0,86.0,1-13-19,NA,2008,1.2647058823529411,0.13676470588235295,adult,,
4810,FALSE,2008-07-24T00:00:00Z,wall v wall v juniper xing,8.3,85.0,Brec shed; loose scales,r,yXa,painted,0.0,f,NA,j,64.0,85.0,1-14-18,NA,2008,1.328125,0.1296875,adult,,
4811,TRUE,2008-07-11T00:00:00Z,wall at juniper xing,12.7,115.0,Btshedding; loose scales,r,y41a,painted,34.0,m,NA,j,73.0,55.0,1-14-20,08-26,2008,0.7534246575342466,0.173972602739726,adult,,
4812,TRUE,2008-07-13T00:00:00Z,rt side sb at 1tripleR,5.3,300.0,mites on back,r,y19b,painted,35.0,m,NA,v,53.0,55.0,1-15-18,NA,2008,1.0377358490566038,0.09999999999999999,adult,,
4813,TRUE,2008-07-18T00:00:00Z,large Rs opp and 3m v downed juniper,21.7,217.0,NA,r,y57a,painted,50.0,m,NA,j,89.0,70.0,1-15-19,NA,2008,0.7865168539325843,0.24382022471910111,adult,,
4814,TRUE,2008-07-05T00:00:00Z,sb 5m^juniper xing,4.2,120.0,NA,r,y1b,painted,22.0,m,NA,v,53.0,46.0,1-6-15,NA,2008,0.8679245283018868,0.07924528301886793,adult,,
4815,FALSE,2008-07-14T00:00:00Z,7m ^ 1tripleR at talus,6.6,312.0,bright orange throat patches,r,y22b,painted,0.0,f,NA,v,60.0,80.0,1-6-17,NA,2008,1.3333333333333333,0.11,adult,,
4816,FALSE,2008-07-24T00:00:00Z,sb 1m ^ flatR,5.4,211.0,rec shed; orangish throat,r,yXb,painted,0.0,f,NA,v,58.0,73.0,1-7-11-17,NA,2008,1.2586206896551724,0.09310344827586207,adult,,
4817,FALSE,2008-07-13T00:00:00Z,16m ^ CC/CCC in CCC on rt side,5.3,256.0,may have 1 egg left,r,y18b,painted,0.0,f,NA,v,56.0,71.0,1-7-12-20,NA,2008,1.2678571428571428,0.09464285714285714,adult,,
4818,TRUE,2008-07-05T00:00:00Z,top R island,14.2,158.0,NA,r,y19a,painted,14.0,m,NA,j,73.0,76.0,12-19,NA,2008,1.0410958904109588,0.19452054794520546,adult,,
4819,FALSE,2008-07-25T00:00:00Z,left sb 2m ^ CC/CCC,1.4,242.0,shed since first marking; loose skin/scales on throat,r,y.c,painted,0.0,m,NA,j,38.0,50.0,2-14-16,NA,2008,1.3157894736842106,0.03684210526315789,juvenile,,
4820,FALSE,2008-07-04T00:00:00Z,sb 3m v rt curved wall,16.8,22.0,not shed B since; T shed rec; remnant paint at C position;,r,y6a.t,painted,0.0,m,NA,j,81.0,114.0,2-9-13-16,NA,2008,1.4074074074074074,0.20740740740740743,adult,,
4821,FALSE,2008-07-16T00:00:00Z,top rt curved wall v cave trail,12.7,43.0,slight Tss,r,y55a,painted,0.0,f,NA,j,76.0,97.0,2-9-13-17,NA,2008,1.2763157894736843,0.16710526315789473,adult,,
4822,FALSE,2008-07-16T00:00:00Z,wall at juniper xing,20.2,115.0,B rec shed; Tss,r,y54a,painted,0.0,m,NA,j,84.0,118.0,2-9-13-18,NA,2008,1.4047619047619047,0.24047619047619045,adult,,
4823,FALSE,2008-07-18T00:00:00Z,slab,13.2,259.0,NA,r,y58a,painted,0.0,f,NA,j,76.0,105.0,2-9-14-16,NA,2008,1.381578947368421,0.17368421052631577,adult,,
4824,FALSE,2008-07-05T00:00:00Z,Lft Rs 2m^2falls,19.5,392.0,NA,r,y29a,painted,0.0,m,NA,j,90.0,122.0,3-10-11-18,NA,2008,1.3555555555555556,0.21666666666666667,adult,,
4825,TRUE,2008-07-06T00:00:00Z,pool,11.0,380.0,T shed rec,r,y37a.t,painted,3.0,f,NA,j,75.0,84.0,3-10-12-16,NA,2008,1.12,0.14666666666666667,adult,,
4826,TRUE,2008-07-16T00:00:00Z,Rs left side at 2falls,14.4,380.0,y37a mark very faded but no Bshed; slight Tss; repainted 37 on top of faded 37,r,y37a.t,painted,5.0,f,NA,j,76.0,85.0,3-10-12-16,NA,2008,1.118421052631579,0.18947368421052632,adult,,
4827,FALSE,2008-07-13T00:00:00Z,Rwall bottom talus,21.4,321.0,BT shed rec; loose scales T and right ear,r,y44a,painted,0.0,m,NA,j,87.0,119.0,3-10-13-16,NA,2008,1.367816091954023,0.24597701149425286,adult,,
4828,FALSE,2008-07-05T00:00:00Z,R wall @ pool,8.7,380.0,NA,r,y25a,painted,0.0,f,NA,j,71.0,10.0,3-10-14-17,NA,2008,0.14084507042253522,0.12253521126760562,adult,,
4829,FALSE,2008-07-18T00:00:00Z,bottom pyramid,12.2,370.0,previous paintmark too faded to read,r,y25a,painted,0.0,f,NA,j,72.0,99.0,3-10-14-17,NA,2008,1.375,0.16944444444444443,adult,,
4830,TRUE,2008-07-06T00:00:00Z,blackR,19.5,168.0,NA,r,y32a,NA,46.0,m,NA,j,82.0,65.0,3-10-15-20,NA,2008,0.7926829268292683,0.23780487804878048,adult,,
4831,TRUE,2008-07-18T00:00:00Z,4m v wall v juniper xing,22.6,100.0,Tss; Bss; some shed scales T; apparent wound left dorsal thoracic region but could be just early scale shed/loss in area,r,y56a.t,painted,37.0,m,NA,j,89.0,95.0,3-7-11-12-18,NA,2008,1.0674157303370786,0.2539325842696629,adult,,
